"guid","link","pubDate","Title","Description"
"162718","https://www.tenable.com/plugins/nessus/162718","Tue, 05 Jul 2022 00:00:00 GMT","Ubuntu 16.04 ESM : PHP vulnerabilities (USN-5479-2)","
      Nessus Plugin ID 162718 with Critical Severity
      Synopsis
      The remote Ubuntu host is missing one or more security updates.
      Description
      The remote Ubuntu 16.04 ESM host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5479-2 advisory.  - In PHP versions 7.4.x below 7.4.30, 8.0.x below 8.0.20, and 8.1.x below 8.1.7, when using Postgres     database extension, supplying invalid parameters to the parametrized query may lead to PHP attempting to     free memory using uninitialized data as pointers. This could lead to RCE vulnerability or denial of     service. (CVE-2022-31625)  - In PHP versions 7.4.x below 7.4.30, 8.0.x below 8.0.20, and 8.1.x below 8.1.7, when pdo_mysql extension     with mysqlnd driver, if the third party is allowed to supply host to connect to and the password for the     connection, password of excessive length can trigger a buffer overflow in PHP, which can lead to a remote     code execution vulnerability. (CVE-2022-31626)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162718
    "
"162717","https://www.tenable.com/plugins/nessus/162717","Tue, 05 Jul 2022 00:00:00 GMT","Oracle Linux 8 : grub2, / mokutil, / shim, / and / shim-unsigned-x64 (ELSA-2022-5095)","
      Nessus Plugin ID 162717 with High Severity
      Synopsis
      The remote Oracle Linux host is missing one or more security updates.
      Description
      The remote Oracle Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2022-5095 advisory.  - shim: Buffer overflow when loading crafted EFI images (CVE-2022-28737)  - grub2: Crafted PNG image may lead to out-of-bound write during huffman table handling (CVE-2021-3696)  - grub2: Out-of-bound write when handling split HTTP headers (CVE-2022-28734)  - grub2: Crafted PNG grayscale images may lead to out-of-bounds write in heap (CVE-2021-3695)  - grub2: Crafted JPEG image can lead to buffer underflow write in the heap (CVE-2021-3697)  - grub2: Integer underflow in grub_net_recv_ip4_packets (CVE-2022-28733)  - grub2: shim_lock verifier allows non-kernel files to be loaded (CVE-2022-28735)  - grub2: use-after-free in grub_cmd_chainloader() (CVE-2022-28736)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162717
    "
"162716","https://www.tenable.com/plugins/nessus/162716","Tue, 05 Jul 2022 00:00:00 GMT","Oracle Linux 8 : php:8.0 (ELSA-2022-5468)","
      Nessus Plugin ID 162716 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 8 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-5468 advisory.  - In PHP versions 7.4.x below 7.4.30, 8.0.x below 8.0.20, and 8.1.x below 8.1.7, when pdo_mysql extension     with mysqlnd driver, if the third party is allowed to supply host to connect to and the password for the     connection, password of excessive length can trigger a buffer overflow in PHP, which can lead to a remote     code execution vulnerability. (CVE-2022-31626)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162716
    "
"162715","https://www.tenable.com/plugins/nessus/162715","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLES15 Security Update : kernel (Live Patch 2 for SLE 15 SP3) (SUSE-SU-2022:2262-1)","
      Nessus Plugin ID 162715 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLES15 host has a package installed that is affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2262-1 advisory.  - Integer Overflow or Wraparound vulnerability in io_uring of Linux Kernel allows local attacker to cause     memory corruption and escalate privileges to root. This issue affects: Linux Kernel versions prior to     5.4.189; version 5.4.24 and later versions. (CVE-2022-1116)  - A flaw in Linux Kernel found in nfcmrvl_nci_unregister_dev() in drivers/nfc/nfcmrvl/main.c can lead to use     after free both read or write when non synchronized between cleanup routine and firmware download routine.    (CVE-2022-1734)  - ** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2022-32250. Reason: This candidate is a     duplicate of CVE-2022-32250. Notes: All CVE users should reference CVE-2022-32250 instead of this     candidate. All references and descriptions in this candidate have been removed to prevent accidental     usage. (CVE-2022-1966)  - net/netfilter/nf_tables_api.c in the Linux kernel through 5.18.1 allows a local user (able to create     user/net namespaces) to escalate privileges to root because an incorrect NFT_STATEFUL_EXPR check leads to     a use-after-free. (CVE-2022-32250)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected kernel-livepatch-5_3_18-59_10-default package.

      Read more at  https://www.tenable.com/plugins/nessus/162715
    "
"162714","https://www.tenable.com/plugins/nessus/162714","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLED15 / SLES15 Security Update : qemu (SUSE-SU-2022:2254-1)","
      Nessus Plugin ID 162714 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLED15 / SLES15 host has packages installed that are affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2254-1 advisory.  - A flaw was found in the QXL display device emulation in QEMU. An integer overflow in the cursor_alloc()     function can lead to the allocation of a small cursor object followed by a subsequent heap-based buffer     overflow. This flaw allows a malicious privileged guest user to crash the QEMU process on the host or     potentially execute arbitrary code within the context of the QEMU process. (CVE-2021-4206)  - A flaw was found in the QXL display device emulation in QEMU. A double fetch of guest controlled values     `cursor->header.width` and `cursor->header.height` can lead to the allocation of a small cursor object     followed by a subsequent heap-based buffer overflow. A malicious privileged guest user could use this flaw     to crash the QEMU process on the host or potentially execute arbitrary code within the context of the QEMU     process. (CVE-2021-4207)  - A flaw was found in the vhost-vsock device of QEMU. In case of error, an invalid element was not detached     from the virtqueue before freeing its memory, leading to memory leakage and other unexpected results.    Affected QEMU versions Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162714
    "
"162713","https://www.tenable.com/plugins/nessus/162713","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLED15 / SLES15 Security Update : ImageMagick (SUSE-SU-2022:2259-1)","
      Nessus Plugin ID 162713 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLED15 / SLES15 host has packages installed that are affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2259-1 advisory.  - ImageMagick before 7.0.8-54 has a heap-based buffer overflow in ReadPSInfo in coders/ps.c.    (CVE-2019-17540)  - A vulnerability was found in ImageMagick, causing an outside the range of representable values of type     'unsigned char' at coders/psd.c, when crafted or untrusted input is processed. This leads to a negative     impact to application availability or other problems related to undefined behavior. (CVE-2022-32545)  - A vulnerability was found in ImageMagick, causing an outside the range of representable values of type     'unsigned long' at coders/pcl.c, when crafted or untrusted input is processed. This leads to a negative     impact to application availability or other problems related to undefined behavior. (CVE-2022-32546)  - In ImageMagick, there is load of misaligned address for type 'double', which requires 8 byte alignment and     for type 'float', which requires 4 byte alignment at MagickCore/property.c. Whenever crafted or untrusted     input is processed by ImageMagick, this causes a negative impact to application availability or other     problems related to undefined behavior. (CVE-2022-32547)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162713
    "
"162712","https://www.tenable.com/plugins/nessus/162712","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLED15 / SLES15 Security Update : openssl-1_1 (SUSE-SU-2022:2251-1)","
      Nessus Plugin ID 162712 with Critical Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLED15 / SLES15 host has packages installed that are affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2251-1 advisory.  - The c_rehash script does not properly sanitise shell metacharacters to prevent command injection. This     script is distributed by some operating systems in a manner where it is automatically executed. On such     operating systems, an attacker could execute arbitrary commands with the privileges of the script. Use of     the c_rehash script is considered obsolete and should be replaced by the OpenSSL rehash command line tool.    Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2). Fixed in OpenSSL 1.1.1o (Affected 1.1.1-1.1.1n).    Fixed in OpenSSL 1.0.2ze (Affected 1.0.2-1.0.2zd). (CVE-2022-1292)  - In addition to the c_rehash shell command injection identified in CVE-2022-1292, further circumstances     where the c_rehash script does not properly sanitise shell metacharacters to prevent command injection     were found by code review. When the CVE-2022-1292 was fixed it was not discovered that there are other     places in the script where the file names of certificates being hashed were possibly passed to a command     executed through the shell. This script is distributed by some operating systems in a manner where it is     automatically executed. On such operating systems, an attacker could execute arbitrary commands with the     privileges of the script. Use of the c_rehash script is considered obsolete and should be replaced by the     OpenSSL rehash command line tool. Fixed in OpenSSL 3.0.4 (Affected 3.0.0,3.0.1,3.0.2,3.0.3). Fixed in     OpenSSL 1.1.1p (Affected 1.1.1-1.1.1o). Fixed in OpenSSL 1.0.2zf (Affected 1.0.2-1.0.2ze). (CVE-2022-2068)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162712
    "
"162711","https://www.tenable.com/plugins/nessus/162711","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLED15 / SLES15 Security Update : qemu (SUSE-SU-2022:2260-1)","
      Nessus Plugin ID 162711 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLED15 / SLES15 host has packages installed that are affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2260-1 advisory.  - A flaw was found in the QXL display device emulation in QEMU. An integer overflow in the cursor_alloc()     function can lead to the allocation of a small cursor object followed by a subsequent heap-based buffer     overflow. This flaw allows a malicious privileged guest user to crash the QEMU process on the host or     potentially execute arbitrary code within the context of the QEMU process. (CVE-2021-4206)  - A flaw was found in the QXL display device emulation in QEMU. A double fetch of guest controlled values     `cursor->header.width` and `cursor->header.height` can lead to the allocation of a small cursor object     followed by a subsequent heap-based buffer overflow. A malicious privileged guest user could use this flaw     to crash the QEMU process on the host or potentially execute arbitrary code within the context of the QEMU     process. (CVE-2021-4207)  - A flaw was found in the virtio-net device of QEMU. This flaw was inadvertently introduced with the fix for     CVE-2021-3748, which forgot to unmap the cached virtqueue elements on error, leading to memory leakage and     other unexpected results. Affected QEMU version: 6.2.0. (CVE-2022-26353)  - A flaw was found in the vhost-vsock device of QEMU. In case of error, an invalid element was not detached     from the virtqueue before freeing its memory, leading to memory leakage and other unexpected results.    Affected QEMU versions Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162711
    "
"162710","https://www.tenable.com/plugins/nessus/162710","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLES15 Security Update : salt (SUSE-SU-2022:2253-1)","
      Nessus Plugin ID 162710 with High Severity
      Synopsis
      The remote SUSE host is missing a security update.
      Description
      The remote SUSE Linux SLES15 host has packages installed that are affected by a vulnerability as referenced in the SUSE- SU-2022:2253-1 advisory.  - An issue was discovered in SaltStack Salt in versions before 3002.9, 3003.5, 3004.2. PAM auth fails to     reject locked accounts, which allows a previously authorized user whose account is locked still run Salt     commands when their account is locked. This affects both local shell accounts with an active session and     salt-api users that authenticate via PAM eauth. (CVE-2022-22967)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162710
    "
"162709","https://www.tenable.com/plugins/nessus/162709","Tue, 05 Jul 2022 00:00:00 GMT","SUSE SLES15 Security Update : liblouis (SUSE-SU-2022:2252-1)","
      Nessus Plugin ID 162709 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLES15 host has packages installed that are affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2252-1 advisory.  - Liblouis through 3.21.0 has a buffer overflow in compilePassOpcode in compileTranslationTable.c (called,     indirectly, by tools/lou_checktable.c). (CVE-2022-26981)  - Liblouis 3.21.0 has an out-of-bounds write in compileRule in compileTranslationTable.c, as demonstrated by     lou_trace. (CVE-2022-31783)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected liblouis-data, liblouis-devel, liblouis14 and / or python3-louis packages.

      Read more at  https://www.tenable.com/plugins/nessus/162709
    "
"162708","https://www.tenable.com/plugins/nessus/162708","Tue, 05 Jul 2022 00:00:00 GMT","Oracle Linux 8 : php:7.4 (ELSA-2022-5467)","
      Nessus Plugin ID 162708 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 8 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-5467 advisory.  - In PHP versions 7.4.x below 7.4.30, 8.0.x below 8.0.20, and 8.1.x below 8.1.7, when pdo_mysql extension     with mysqlnd driver, if the third party is allowed to supply host to connect to and the password for the     connection, password of excessive length can trigger a buffer overflow in PHP, which can lead to a remote     code execution vulnerability. (CVE-2022-31626)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162708
    "
"113266","https://www.tenable.com/plugins/was/113266","Tue, 05 Jul 2022 00:00:00 GMT","ManageEngine ADAudit Plus XML External Entity","
      Web Application Scanning Plugin ID 113266 with Critical Severity
      Synopsis
      ManageEngine ADAudit Plus XML External Entity
      Description
      ManageEngine ADAudit Plus versions before 7060 suffer from an XML External Entity (XXE) vulnerability. A remote and unauthenticated attacker can leverage this vulnerability to upload a serialized Java Object on the target server and achieve Remote Code Execution by deserializing it through the `ceworlf` endpoint.
      Solution
      Update to ManageEngine ADAudit Plus build 7060 or later.

      Read more at  https://www.tenable.com/plugins/was/113266
    "
"162707","https://www.tenable.com/plugins/nessus/162707","Mon, 04 Jul 2022 00:00:00 GMT","SUSE SLES15 Security Update : kernel (Live Patch 6 for SLE 15 SP3) (SUSE-SU-2022:2245-1)","
      Nessus Plugin ID 162707 with High Severity
      Synopsis
      The remote SUSE host is missing one or more security updates.
      Description
      The remote SUSE Linux SLES15 host has a package installed that is affected by multiple vulnerabilities as referenced in the SUSE-SU-2022:2245-1 advisory.  - Integer Overflow or Wraparound vulnerability in io_uring of Linux Kernel allows local attacker to cause     memory corruption and escalate privileges to root. This issue affects: Linux Kernel versions prior to     5.4.189; version 5.4.24 and later versions. (CVE-2022-1116)  - A flaw in Linux Kernel found in nfcmrvl_nci_unregister_dev() in drivers/nfc/nfcmrvl/main.c can lead to use     after free both read or write when non synchronized between cleanup routine and firmware download routine.    (CVE-2022-1734)  - ** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2022-32250. Reason: This candidate is a     duplicate of CVE-2022-32250. Notes: All CVE users should reference CVE-2022-32250 instead of this     candidate. All references and descriptions in this candidate have been removed to prevent accidental     usage. (CVE-2022-1966)  - net/netfilter/nf_tables_api.c in the Linux kernel through 5.18.1 allows a local user (able to create     user/net namespaces) to escalate privileges to root because an incorrect NFT_STATEFUL_EXPR check leads to     a use-after-free. (CVE-2022-32250)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected kernel-livepatch-5_3_18-59_24-default package.

      Read more at  https://www.tenable.com/plugins/nessus/162707
    "
"162706","https://www.tenable.com/plugins/nessus/162706","Mon, 04 Jul 2022 00:00:00 GMT","Google Chrome < 103.0.5060.114 Multiple Vulnerabilities","
      Nessus Plugin ID 162706 with Critical Severity
      Synopsis
      A web browser installed on the remote Windows host is affected by multiple vulnerabilities.
      Description
      The version of Google Chrome installed on the remote Windows host is prior to 103.0.5060.114. It is, therefore, affected by multiple vulnerabilities as referenced in the 2022_07_stable-channel-update-for-desktop advisory.Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade to Google Chrome version 103.0.5060.114 or later.

      Read more at  https://www.tenable.com/plugins/nessus/162706
    "
"162705","https://www.tenable.com/plugins/nessus/162705","Mon, 04 Jul 2022 00:00:00 GMT","Google Chrome < 103.0.5060.114 Multiple Vulnerabilities","
      Nessus Plugin ID 162705 with Critical Severity
      Synopsis
      A web browser installed on the remote macOS host is affected by multiple vulnerabilities.
      Description
      The version of Google Chrome installed on the remote macOS host is prior to 103.0.5060.114. It is, therefore, affected by multiple vulnerabilities as referenced in the 2022_07_stable-channel-update-for-desktop advisory.Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade to Google Chrome version 103.0.5060.114 or later.

      Read more at  https://www.tenable.com/plugins/nessus/162705
    "
"162704","https://www.tenable.com/plugins/nessus/162704","Mon, 04 Jul 2022 00:00:00 GMT","RHEL 7 : rh-php73-php (RHSA-2022:5491)","
      Nessus Plugin ID 162704 with Critical Severity
      Synopsis
      The remote Red Hat host is missing one or more security updates.
      Description
      The remote Redhat Enterprise Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2022:5491 advisory.  - php: Local privilege escalation via PHP-FPM (CVE-2021-21703)  - php: special character breaks path in xml parsing (CVE-2021-21707)  - php: uninitialized array in pg_query_params() leading to RCE (CVE-2022-31625)  - php: password of excessive length triggers buffer overflow leading to RCE (CVE-2022-31626)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162704
    "
"162703","https://www.tenable.com/plugins/nessus/162703","Mon, 04 Jul 2022 00:00:00 GMT","Debian DSA-5173-1 : linux - security update","
      Nessus Plugin ID 162703 with High Severity
      Synopsis
      The remote Debian host is missing one or more security-related updates.
      Description
      The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the dsa-5173 advisory.Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade the linux packages.

      Read more at  https://www.tenable.com/plugins/nessus/162703
    "
"162702","https://www.tenable.com/plugins/nessus/162702","Mon, 04 Jul 2022 00:00:00 GMT","Ubuntu 18.04 LTS / 20.04 LTS / 21.10 / 22.04 LTS : Django vulnerability (USN-5501-1)","
      Nessus Plugin ID 162702 with Critical Severity
      Synopsis
      The remote Ubuntu host is missing a security update.
      Description
      The remote Ubuntu 18.04 LTS / 20.04 LTS / 21.10 / 22.04 LTS host has packages installed that are affected by a vulnerability as referenced in the USN-5501-1 advisory.Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected python-django, python-django-common and / or python3-django packages.

      Read more at  https://www.tenable.com/plugins/nessus/162702
    "
"162701","https://www.tenable.com/plugins/nessus/162701","Mon, 04 Jul 2022 00:00:00 GMT","Debian DSA-5174-1 : gnupg2 - security update","
      Nessus Plugin ID 162701 with Medium Severity
      Synopsis
      The remote Debian host is missing a security-related update.
      Description
      The remote Debian 10 / 11 host has packages installed that are affected by a vulnerability as referenced in the dsa-5174 advisory.  - GnuPG through 2.3.6, in unusual situations where an attacker possesses any secret-key information from a     victim's keyring and other constraints (e.g., use of GPGME) are met, allows signature forgery via     injection into the status line. (CVE-2022-34903)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade the gnupg2 packages.For the stable distribution (bullseye), this problem has been fixed in version 2.2.27-2+deb11u2.

      Read more at  https://www.tenable.com/plugins/nessus/162701
    "
"162700","https://www.tenable.com/plugins/nessus/162700","Mon, 04 Jul 2022 00:00:00 GMT","FreeBSD : Django -- multiple vulnerabilities (5be19b0d-fb85-11ec-95cd-080027b24e86)","
      Nessus Plugin ID 162700 with Critical Severity
      Synopsis
      The remote FreeBSD host is missing one or more security-related updates.
      Description
      The version of FreeBSD installed on the remote host is prior to tested version. It is, therefore, affected by a vulnerability as referenced in the 5be19b0d-fb85-11ec-95cd-080027b24e86 advisory.  - SO-AND-SO reports: CVE-2022-34265: Potential SQL injection via Trunc(kind) and     Extract(lookup_name) arguments. (CVE-2022-34265)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162700
    "
"162699","https://www.tenable.com/plugins/nessus/162699","Sun, 03 Jul 2022 00:00:00 GMT","FreeBSD : OpenSSL -- Bug in RSA implementation for AVX512IFMA (f0e45968-faff-11ec-856e-d4c9ef517024)","
      Nessus Plugin ID 162699 with Critical Severity
      Synopsis
      The remote FreeBSD host is missing one or more security-related updates.
      Description
      The version of FreeBSD installed on the remote host is prior to tested version. It is, therefore, affected by a vulnerability as referenced in the f0e45968-faff-11ec-856e-d4c9ef517024 advisory.  - The OpenSSL 3.0.4 release introduced a serious bug in the RSA implementation for X86_64 CPUs supporting     the AVX512IFMA instructions. This issue makes the RSA implementation with 2048 bit private keys incorrect     on such machines and memory corruption will happen during the computation. As a consequence of the memory     corruption an attacker may be able to trigger a remote code execution on the machine performing the     computation. SSL/TLS servers or other servers using 2048 bit RSA private keys running on machines     supporting AVX512IFMA instructions of the X86_64 architecture are affected by this issue. (CVE-2022-2274)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162699
    "
"162698","https://www.tenable.com/plugins/nessus/162698","Sun, 03 Jul 2022 00:00:00 GMT","FreeBSD : mediawiki -- multiple vulnerabilities (5ab54ea0-fa94-11ec-996c-080027b24e86)","
      Nessus Plugin ID 162698 with High Severity
      Synopsis
      The remote FreeBSD host is missing one or more security-related updates.
      Description
      The version of FreeBSD installed on the remote host is prior to tested version. It is, therefore, affected by multiple vulnerabilities as referenced in the 5ab54ea0-fa94-11ec-996c-080027b24e86 advisory.  - A insufficiently protected credentials vulnerability in fixed in curl 7.83.0 might leak authentication or     cookie header data on HTTP redirects to the same host but another port number. (CVE-2022-27776)  - Guzzle is a PHP HTTP client. Guzzle prior to versions 6.5.6 and 7.4.3 contains a vulnerability with the     cookie middleware. The vulnerability is that it is not checked if the cookie domain equals the domain of     the server which sets the cookie via the Set-Cookie header, allowing a malicious server to set cookies for     unrelated domains. The cookie middleware is disabled by default, so most library consumers will not be     affected by this issue. Only those who manually add the cookie middleware to the handler stack or     construct the client with ['cookies' => true] are affected. Moreover, those who do not use the same Guzzle     client to call multiple domains and have disabled redirect forwarding are not affected by this     vulnerability. Guzzle versions 6.5.6 and 7.4.3 contain a patch for this issue. As a workaround, turn off     the cookie middleware. (CVE-2022-29248)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162698
    "
